,dataset,mode,size,channels,auc,class,f1,run
12917,stl-10,test,3,192.0,0.2872340425531915,1,0.2872340425531915,1
12918,stl-10,test,3,192.0,0.5520833333333334,2,0.5520833333333334,1
12919,stl-10,test,3,192.0,0.2248520710059172,3,0.2248520710059172,1
12920,stl-10,test,3,192.0,0.2857142857142857,4,0.2857142857142857,1
12921,stl-10,test,3,192.0,0.23728813559322035,5,0.23728813559322035,1
12922,stl-10,test,3,192.0,0.2639593908629442,6,0.2639593908629442,1
12923,stl-10,test,3,192.0,0.2972972972972973,7,0.2972972972972973,1
12924,stl-10,test,3,192.0,0.5380710659898477,8,0.5380710659898477,1
12925,stl-10,test,3,192.0,0.4352331606217617,9,0.4352331606217617,1
12926,stl-10,test,3,192.0,0.6354166666666666,0,0.6354166666666666,2
12927,stl-10,test,3,192.0,0.11023622047244094,1,0.11023622047244094,2
12928,stl-10,test,3,192.0,0.5384615384615385,2,0.5384615384615385,2
12929,stl-10,test,3,192.0,0.2193548387096774,3,0.2193548387096774,2
12930,stl-10,test,3,192.0,0.2430939226519337,4,0.2430939226519337,2
12931,stl-10,test,3,192.0,0.11200000000000004,5,0.11200000000000004,2
12932,stl-10,test,3,192.0,0.26589595375722536,6,0.26589595375722536,2
12933,stl-10,test,3,192.0,0.2829736211031175,7,0.2829736211031175,2
12934,stl-10,test,3,192.0,0.5641025641025642,8,0.5641025641025642,2
12935,stl-10,test,3,192.0,0.4485981308411216,9,0.4485981308411216,2
12936,stl-10,test,3,768.0,0.7623762376237625,0,0.7623762376237625,0
12937,stl-10,test,3,768.0,0.27884615384615385,1,0.27884615384615385,0
12938,stl-10,test,3,768.0,0.5726495726495726,2,0.5726495726495726,0
12939,stl-10,test,3,768.0,0.33170731707317075,3,0.33170731707317075,0
12940,stl-10,test,3,768.0,0.3188405797101449,4,0.3188405797101449,0
12941,stl-10,test,3,768.0,0.2268041237113402,5,0.2268041237113402,0
12942,stl-10,test,3,768.0,0.3274853801169591,6,0.3274853801169591,0
12943,stl-10,test,3,768.0,0.2681564245810056,7,0.2681564245810056,0
12944,stl-10,test,3,768.0,0.5989304812834224,8,0.5989304812834224,0
12945,stl-10,test,3,768.0,0.4413145539906104,9,0.4413145539906104,0
12946,stl-10,test,3,768.0,0.7222222222222222,0,0.7222222222222222,1
12947,stl-10,test,3,768.0,0.27807486631016043,1,0.27807486631016043,1
12948,stl-10,test,3,768.0,0.5517241379310345,2,0.5517241379310345,1
12949,stl-10,test,3,768.0,0.267515923566879,3,0.267515923566879,1
12950,stl-10,test,3,768.0,0.2842105263157894,4,0.2842105263157894,1
12951,stl-10,test,3,768.0,0.24,5,0.24,1
12952,stl-10,test,3,768.0,0.3093922651933701,6,0.3093922651933701,1
12953,stl-10,test,3,768.0,0.3107569721115538,7,0.3107569721115538,1
12954,stl-10,test,3,768.0,0.5913978494623656,8,0.5913978494623656,1
12955,stl-10,test,3,768.0,0.4901960784313725,9,0.4901960784313725,1
12956,stl-10,test,3,768.0,0.730964467005076,0,0.730964467005076,2
12957,stl-10,test,3,768.0,0.17518248175182485,1,0.17518248175182485,2
12958,stl-10,test,3,768.0,0.5769230769230769,2,0.5769230769230769,2
12959,stl-10,test,3,768.0,0.21333333333333326,3,0.21333333333333326,2
12960,stl-10,test,3,768.0,0.31521739130434784,4,0.31521739130434784,2
12961,stl-10,test,3,768.0,0.17777777777777776,5,0.17777777777777776,2
12962,stl-10,test,3,768.0,0.35897435897435903,6,0.35897435897435903,2
12963,stl-10,test,3,768.0,0.3147699757869249,7,0.3147699757869249,2
12964,stl-10,test,3,768.0,0.6086956521739131,8,0.6086956521739131,2
12965,stl-10,test,3,768.0,0.4413145539906104,9,0.4413145539906104,2
12966,stl-10,test,3,3072.0,0.7422680412371135,0,0.7422680412371135,0
12967,stl-10,test,3,3072.0,0.3137254901960784,1,0.3137254901960784,0
12968,stl-10,test,3,3072.0,0.5951219512195123,2,0.5951219512195123,0
12969,stl-10,test,3,3072.0,0.27322404371584696,3,0.27322404371584696,0
12970,stl-10,test,3,3072.0,0.3768115942028985,4,0.3768115942028985,0
12971,stl-10,test,3,3072.0,0.19387755102040813,5,0.19387755102040813,0
12972,stl-10,test,3,3072.0,0.4062500000000001,6,0.4062500000000001,0
12973,stl-10,test,3,3072.0,0.3366336633663366,7,0.3366336633663366,0
12974,stl-10,test,3,3072.0,0.62,8,0.62,0
12975,stl-10,test,3,3072.0,0.5161290322580646,9,0.5161290322580646,0
12976,stl-10,test,3,3072.0,0.7465437788018433,0,0.7465437788018433,1
12977,stl-10,test,3,3072.0,0.20270270270270271,1,0.20270270270270271,1
12978,stl-10,test,3,3072.0,0.6272727272727272,2,0.6272727272727272,1
12979,stl-10,test,3,3072.0,0.2530120481927711,3,0.2530120481927711,1
12980,stl-10,test,3,3072.0,0.36464088397790057,4,0.36464088397790057,1
12981,stl-10,test,3,3072.0,0.2693877551020408,5,0.2693877551020408,1
12982,stl-10,test,3,3072.0,0.3258426966292135,6,0.3258426966292135,1
12983,stl-10,test,3,3072.0,0.30303030303030304,7,0.30303030303030304,1
12984,stl-10,test,3,3072.0,0.6358974358974359,8,0.6358974358974359,1
12985,stl-10,test,3,3072.0,0.5053763440860215,9,0.5053763440860215,1
12986,stl-10,test,3,3072.0,0.74,0,0.74,2
12987,stl-10,test,3,3072.0,0.16541353383458646,1,0.16541353383458646,2
12988,stl-10,test,3,3072.0,0.6018518518518519,2,0.6018518518518519,2
12989,stl-10,test,3,3072.0,0.206896551724138,3,0.206896551724138,2
12990,stl-10,test,3,3072.0,0.36936936936936937,4,0.36936936936936937,2
12991,stl-10,test,3,3072.0,0.17105263157894735,5,0.17105263157894735,2
12992,stl-10,test,3,3072.0,0.31506849315068497,6,0.31506849315068497,2
12993,stl-10,test,3,3072.0,0.3097112860892389,7,0.3097112860892389,2
12994,stl-10,test,3,3072.0,0.6310679611650486,8,0.6310679611650486,2
12995,stl-10,test,3,3072.0,0.4824120603015075,9,0.4824120603015075,2
12996,stl-10,test,6,12.0,0.6376811594202899,0,0.6376811594202899,0
12997,stl-10,test,6,12.0,0.2279792746113989,1,0.2279792746113989,0
12998,stl-10,test,6,12.0,0.5099601593625499,2,0.5099601593625499,0
12999,stl-10,test,6,12.0,0.23529411764705885,3,0.23529411764705885,0
13000,stl-10,test,6,12.0,0.2629107981220657,4,0.2629107981220657,0
13001,stl-10,test,6,12.0,0.19354838709677424,5,0.19354838709677424,0
13002,stl-10,test,6,12.0,0.25142857142857145,6,0.25142857142857145,0
13003,stl-10,test,6,12.0,0.16216216216216214,7,0.16216216216216214,0
13004,stl-10,test,6,12.0,0.5882352941176471,8,0.5882352941176471,0
13005,stl-10,test,6,12.0,0.3404255319148937,9,0.3404255319148937,0
13006,stl-10,test,6,12.0,0.6101694915254238,0,0.6101694915254238,1
13007,stl-10,test,6,12.0,0.21875,1,0.21875,1
13008,stl-10,test,6,12.0,0.4914285714285715,2,0.4914285714285715,1
13009,stl-10,test,6,12.0,0.17449664429530204,3,0.17449664429530204,1
13010,stl-10,test,6,12.0,0.22439024390243906,4,0.22439024390243906,1
13011,stl-10,test,6,12.0,0.23673469387755106,5,0.23673469387755106,1
13012,stl-10,test,6,12.0,0.2914572864321608,6,0.2914572864321608,1
13013,stl-10,test,6,12.0,0.17171717171717174,7,0.17171717171717174,1
13014,stl-10,test,6,12.0,0.5591397849462364,8,0.5591397849462364,1
13015,stl-10,test,6,12.0,0.4186046511627907,9,0.4186046511627907,1
13016,stl-10,test,6,12.0,0.6305418719211824,0,0.6305418719211824,2
13017,stl-10,test,6,12.0,0.10852713178294572,1,0.10852713178294572,2
13018,stl-10,test,6,12.0,0.5081081081081081,2,0.5081081081081081,2
13019,stl-10,test,6,12.0,0.23529411764705885,3,0.23529411764705885,2
13020,stl-10,test,6,12.0,0.2869955156950672,4,0.2869955156950672,2
13021,stl-10,test,6,12.0,0.11200000000000004,5,0.11200000000000004,2
13022,stl-10,test,6,12.0,0.2645502645502645,6,0.2645502645502645,2
13023,stl-10,test,6,12.0,0.2560553633217993,7,0.2560553633217993,2
13024,stl-10,test,6,12.0,0.5309734513274336,8,0.5309734513274336,2
13025,stl-10,test,6,12.0,0.4052863436123348,9,0.4052863436123348,2
13026,stl-10,test,6,48.0,0.6934673366834172,0,0.6934673366834172,0
13027,stl-10,test,6,48.0,0.2742857142857143,1,0.2742857142857143,0
13028,stl-10,test,6,48.0,0.5579710144927535,2,0.5579710144927535,0
13029,stl-10,test,6,48.0,0.2296650717703349,3,0.2296650717703349,0
13030,stl-10,test,6,48.0,0.3698630136986301,4,0.3698630136986301,0
13031,stl-10,test,6,48.0,0.21319796954314724,5,0.21319796954314724,0
13032,stl-10,test,6,48.0,0.25974025974025977,6,0.25974025974025977,0
13033,stl-10,test,6,48.0,0.2302158273381295,7,0.2302158273381295,0
13034,stl-10,test,6,48.0,0.6448087431693988,8,0.6448087431693988,0
13035,stl-10,test,6,48.0,0.3863636363636364,9,0.3863636363636364,0
13036,stl-10,test,6,48.0,0.6428571428571428,0,0.6428571428571428,1
13037,stl-10,test,6,48.0,0.28301886792452835,1,0.28301886792452835,1
13038,stl-10,test,6,48.0,0.5904761904761904,2,0.5904761904761904,1
13039,stl-10,test,6,48.0,0.2690058479532164,3,0.2690058479532164,1
13040,stl-10,test,6,48.0,0.3222748815165877,4,0.3222748815165877,1
13041,stl-10,test,6,48.0,0.24899598393574301,5,0.24899598393574301,1
13042,stl-10,test,6,48.0,0.3106796116504854,6,0.3106796116504854,1
13043,stl-10,test,6,48.0,0.23448275862068965,7,0.23448275862068965,1
13044,stl-10,test,6,48.0,0.6203208556149733,8,0.6203208556149733,1
13045,stl-10,test,6,48.0,0.4324324324324324,9,0.4324324324324324,1
13046,stl-10,test,6,48.0,0.6628571428571429,0,0.6628571428571429,2
13047,stl-10,test,6,48.0,0.20547945205479454,1,0.20547945205479454,2
13048,stl-10,test,6,48.0,0.5685279187817258,2,0.5685279187817258,2
13049,stl-10,test,6,48.0,0.2805755395683453,3,0.2805755395683453,2
13050,stl-10,test,6,48.0,0.3222748815165877,4,0.3222748815165877,2
13051,stl-10,test,6,48.0,0.05172413793103448,5,0.05172413793103448,2
13052,stl-10,test,6,48.0,0.2631578947368421,6,0.2631578947368421,2
13053,stl-10,test,6,48.0,0.29757785467128023,7,0.29757785467128023,2
13054,stl-10,test,6,48.0,0.625,8,0.625,2
13055,stl-10,test,6,48.0,0.4918032786885246,9,0.4918032786885246,2
13056,stl-10,test,6,192.0,0.6528497409326425,0,0.6528497409326425,0
13057,stl-10,test,6,192.0,0.33484162895927605,1,0.33484162895927605,0
13058,stl-10,test,6,192.0,0.5991902834008097,2,0.5991902834008097,0
13059,stl-10,test,6,192.0,0.2222222222222222,3,0.2222222222222222,0
13060,stl-10,test,6,192.0,0.36734693877551017,4,0.36734693877551017,0
13061,stl-10,test,6,192.0,0.22119815668202766,5,0.22119815668202766,0
13062,stl-10,test,6,192.0,0.3055555555555556,6,0.3055555555555556,0
13063,stl-10,test,6,192.0,0.15714285714285714,7,0.15714285714285714,0
13064,stl-10,test,6,192.0,0.5921787709497206,8,0.5921787709497206,0
13065,stl-10,test,6,192.0,0.4057971014492753,9,0.4057971014492753,0
13066,stl-10,test,6,192.0,0.6666666666666667,0,0.6666666666666667,1
13067,stl-10,test,6,192.0,0.2968750000000001,1,0.2968750000000001,1
13068,stl-10,test,6,192.0,0.56353591160221,2,0.56353591160221,1
13069,stl-10,test,6,192.0,0.2594594594594594,3,0.2594594594594594,1
13070,stl-10,test,6,192.0,0.2994652406417112,4,0.2994652406417112,1
13071,stl-10,test,6,192.0,0.22881355932203395,5,0.22881355932203395,1
13072,stl-10,test,6,192.0,0.30208333333333337,6,0.30208333333333337,1
13073,stl-10,test,6,192.0,0.1917808219178082,7,0.1917808219178082,1
13074,stl-10,test,6,192.0,0.5680473372781065,8,0.5680473372781065,1
13075,stl-10,test,6,192.0,0.4396551724137932,9,0.4396551724137932,1
13076,stl-10,test,6,192.0,0.6742857142857143,0,0.6742857142857143,2
13077,stl-10,test,6,192.0,0.1879194630872483,1,0.1879194630872483,2
13078,stl-10,test,6,192.0,0.5742574257425743,2,0.5742574257425743,2
13079,stl-10,test,6,192.0,0.28235294117647064,3,0.28235294117647064,2
13080,stl-10,test,6,192.0,0.34977578475336324,4,0.34977578475336324,2
13081,stl-10,test,6,192.0,0.11200000000000004,5,0.11200000000000004,2
13082,stl-10,test,6,192.0,0.3204419889502762,6,0.3204419889502762,2
13083,stl-10,test,6,192.0,0.2745098039215686,7,0.2745098039215686,2
13084,stl-10,test,6,192.0,0.5925925925925927,8,0.5925925925925927,2
13085,stl-10,test,6,192.0,0.4471544715447155,9,0.4471544715447155,2
13086,stl-10,test,6,768.0,0.7643979057591623,0,0.7643979057591623,0
13087,stl-10,test,6,768.0,0.2555066079295154,1,0.2555066079295154,0
13088,stl-10,test,6,768.0,0.6403940886699507,2,0.6403940886699507,0
13089,stl-10,test,6,768.0,0.28971962616822433,3,0.28971962616822433,0
13090,stl-10,test,6,768.0,0.3906976744186046,4,0.3906976744186046,0
13091,stl-10,test,6,768.0,0.2704918032786885,5,0.2704918032786885,0
13092,stl-10,test,6,768.0,0.2773722627737226,6,0.2773722627737226,0
13093,stl-10,test,6,768.0,0.2981366459627329,7,0.2981366459627329,0
13094,stl-10,test,6,768.0,0.6483516483516484,8,0.6483516483516484,0
13095,stl-10,test,6,768.0,0.5486725663716814,9,0.5486725663716814,0
13096,stl-10,test,6,768.0,0.7181818181818183,0,0.7181818181818183,1
13097,stl-10,test,6,768.0,0.2488479262672811,1,0.2488479262672811,1
13098,stl-10,test,6,768.0,0.6548672566371682,2,0.6548672566371682,1
13099,stl-10,test,6,768.0,0.3132530120481928,3,0.3132530120481928,1
13100,stl-10,test,6,768.0,0.37988826815642457,4,0.37988826815642457,1
13101,stl-10,test,6,768.0,0.2457627118644068,5,0.2457627118644068,1
13102,stl-10,test,6,768.0,0.33939393939393936,6,0.33939393939393936,1
13103,stl-10,test,6,768.0,0.3456790123456789,7,0.3456790123456789,1
13104,stl-10,test,6,768.0,0.6463414634146342,8,0.6463414634146342,1
13105,stl-10,test,6,768.0,0.5,9,0.5,1
13106,stl-10,test,6,768.0,0.7071823204419889,0,0.7071823204419889,2
13107,stl-10,test,6,768.0,0.1806451612903225,1,0.1806451612903225,2
13108,stl-10,test,6,768.0,0.6213592233009709,2,0.6213592233009709,2
13109,stl-10,test,6,768.0,0.33333333333333337,3,0.33333333333333337,2
13110,stl-10,test,6,768.0,0.3673469387755102,4,0.3673469387755102,2
13111,stl-10,test,6,768.0,0.2068965517241379,5,0.2068965517241379,2
13112,stl-10,test,6,768.0,0.3763440860215053,6,0.3763440860215053,2
13113,stl-10,test,6,768.0,0.3321799307958477,7,0.3321799307958477,2
13114,stl-10,test,6,768.0,0.63681592039801,8,0.63681592039801,2
13115,stl-10,test,6,768.0,0.5398230088495575,9,0.5398230088495575,2
13116,stl-10,test,12,3.0,0.5829145728643216,0,0.5829145728643216,0
13117,stl-10,test,12,3.0,0.16551724137931034,1,0.16551724137931034,0
13118,stl-10,test,12,3.0,0.4923076923076923,2,0.4923076923076923,0
13119,stl-10,test,12,3.0,0.2753623188405797,3,0.2753623188405797,0
13120,stl-10,test,12,3.0,0.3120567375886525,4,0.3120567375886525,0
13121,stl-10,test,12,3.0,0.17977528089887634,5,0.17977528089887634,0
13122,stl-10,test,12,3.0,0.21739130434782608,6,0.21739130434782608,0
13123,stl-10,test,12,3.0,0.2307692307692308,7,0.2307692307692308,0
13124,stl-10,test,12,3.0,0.6091370558375634,8,0.6091370558375634,0
13125,stl-10,test,12,3.0,0.3076923076923077,9,0.3076923076923077,0
13126,stl-10,test,12,3.0,0.5254237288135593,0,0.5254237288135593,1
13127,stl-10,test,12,3.0,0.22580645161290325,1,0.22580645161290325,1
13128,stl-10,test,12,3.0,0.4678362573099415,2,0.4678362573099415,1
13129,stl-10,test,12,3.0,0.2277227722772277,3,0.2277227722772277,1
13130,stl-10,test,12,3.0,0.2446808510638297,4,0.2446808510638297,1
13131,stl-10,test,12,3.0,0.21660649819494585,5,0.21660649819494585,1
13132,stl-10,test,12,3.0,0.19565217391304346,6,0.19565217391304346,1
13133,stl-10,test,12,3.0,0.23225806451612904,7,0.23225806451612904,1
13134,stl-10,test,12,3.0,0.5490196078431373,8,0.5490196078431373,1
13135,stl-10,test,12,3.0,0.4060913705583757,9,0.4060913705583757,1
13136,stl-10,test,12,3.0,0.5792349726775956,0,0.5792349726775956,2
13137,stl-10,test,12,3.0,0.2105263157894737,1,0.2105263157894737,2
13138,stl-10,test,12,3.0,0.4692737430167598,2,0.4692737430167598,2
13139,stl-10,test,12,3.0,0.2819672131147541,3,0.2819672131147541,2
13140,stl-10,test,12,3.0,0.3168316831683169,4,0.3168316831683169,2
13141,stl-10,test,12,3.0,0.07547169811320754,5,0.07547169811320754,2
13142,stl-10,test,12,3.0,0.2361111111111111,6,0.2361111111111111,2
13143,stl-10,test,12,3.0,0.2704918032786885,7,0.2704918032786885,2
13144,stl-10,test,12,3.0,0.5307692307692308,8,0.5307692307692308,2
13145,stl-10,test,12,3.0,0.35922330097087385,9,0.35922330097087385,2
13146,stl-10,test,12,12.0,0.6339285714285715,0,0.6339285714285715,0
13147,stl-10,test,12,12.0,0.19117647058823528,1,0.19117647058823528,0
13148,stl-10,test,12,12.0,0.6200873362445416,2,0.6200873362445416,0
13149,stl-10,test,12,12.0,0.17741935483870966,3,0.17741935483870966,0
13150,stl-10,test,12,12.0,0.30303030303030304,4,0.30303030303030304,0
13151,stl-10,test,12,12.0,0.23963133640553005,5,0.23963133640553005,0
13152,stl-10,test,12,12.0,0.2158273381294964,6,0.2158273381294964,0
13153,stl-10,test,12,12.0,0.32061068702290074,7,0.32061068702290074,0
13154,stl-10,test,12,12.0,0.5463414634146342,8,0.5463414634146342,0
13155,stl-10,test,12,12.0,0.41916167664670656,9,0.41916167664670656,0
13156,stl-10,test,12,12.0,0.528169014084507,0,0.528169014084507,1
13157,stl-10,test,12,12.0,0.2872340425531915,1,0.2872340425531915,1
13158,stl-10,test,12,12.0,0.5433526011560694,2,0.5433526011560694,1
13159,stl-10,test,12,12.0,0.2476190476190477,3,0.2476190476190477,1
13160,stl-10,test,12,12.0,0.25365853658536586,4,0.25365853658536586,1
13161,stl-10,test,12,12.0,0.25992779783393505,5,0.25992779783393505,1
13162,stl-10,test,12,12.0,0.3612334801762114,6,0.3612334801762114,1
13163,stl-10,test,12,12.0,0.11320754716981132,7,0.11320754716981132,1
13164,stl-10,test,12,12.0,0.4683544303797469,8,0.4683544303797469,1
13165,stl-10,test,12,12.0,0.4767441860465117,9,0.4767441860465117,1
13166,stl-10,test,12,12.0,0.6104417670682731,0,0.6104417670682731,2
13167,stl-10,test,12,12.0,0.2433862433862433,1,0.2433862433862433,2
13168,stl-10,test,12,12.0,0.6339285714285714,2,0.6339285714285714,2
13169,stl-10,test,12,12.0,0.3050847457627119,3,0.3050847457627119,2
13170,stl-10,test,12,12.0,0.25,4,0.25,2
13171,stl-10,test,12,12.0,0.020202020202020204,5,0.020202020202020204,2
13172,stl-10,test,12,12.0,0.37,6,0.37,2
13173,stl-10,test,12,12.0,0.2931937172774869,7,0.2931937172774869,2
13174,stl-10,test,12,12.0,0.4900662251655629,8,0.4900662251655629,2
13175,stl-10,test,12,12.0,0.4432989690721649,9,0.4432989690721649,2
13176,stl-10,test,12,48.0,0.5537459283387622,0,0.5537459283387622,0
13177,stl-10,test,12,48.0,0.2608695652173913,1,0.2608695652173913,0
13178,stl-10,test,12,48.0,0.5633802816901409,2,0.5633802816901409,0
13179,stl-10,test,12,48.0,0.18644067796610167,3,0.18644067796610167,0
13180,stl-10,test,12,48.0,0.4,4,0.4,0
13181,stl-10,test,12,48.0,0.13008130081300812,5,0.13008130081300812,0
13182,stl-10,test,12,48.0,0.3278688524590164,6,0.3278688524590164,0
13183,stl-10,test,12,48.0,0.34899328859060397,7,0.34899328859060397,0
13184,stl-10,test,12,48.0,0.40601503759398494,8,0.40601503759398494,0
13185,stl-10,test,12,48.0,0.4360189573459716,9,0.4360189573459716,0
13186,stl-10,test,12,48.0,0.5588235294117647,0,0.5588235294117647,1
13187,stl-10,test,12,48.0,0.06611570247933883,1,0.06611570247933883,1
13188,stl-10,test,12,48.0,0.4790419161676647,2,0.4790419161676647,1
13189,stl-10,test,12,48.0,0.21276595744680848,3,0.21276595744680848,1
13190,stl-10,test,12,48.0,0.2869955156950672,4,0.2869955156950672,1
13191,stl-10,test,12,48.0,0.26262626262626265,5,0.26262626262626265,1
13192,stl-10,test,12,48.0,0.30538922155688625,6,0.30538922155688625,1
13193,stl-10,test,12,48.0,0.04,7,0.04,1
13194,stl-10,test,12,48.0,0.5000000000000001,8,0.5000000000000001,1
13195,stl-10,test,12,48.0,0.4656084656084657,9,0.4656084656084657,1
13196,stl-10,test,12,48.0,0.6093189964157706,0,0.6093189964157706,2
13197,stl-10,test,12,48.0,0.04958677685950413,1,0.04958677685950413,2
13198,stl-10,test,12,48.0,0.608695652173913,2,0.608695652173913,2
13199,stl-10,test,12,48.0,0.272,3,0.272,2
13200,stl-10,test,12,48.0,0.3636363636363637,4,0.3636363636363637,2
13201,stl-10,test,12,48.0,0.08695652173913042,5,0.08695652173913042,2
13202,stl-10,test,12,48.0,0.3854166666666666,6,0.3854166666666666,2
13203,stl-10,test,12,48.0,0.2551020408163265,7,0.2551020408163265,2
13204,stl-10,test,12,48.0,0.5542168674698795,8,0.5542168674698795,2
13205,stl-10,test,12,48.0,0.4747474747474748,9,0.4747474747474748,2
13206,stl-10,test,12,192.0,0.6735751295336787,0,0.6735751295336787,0
13207,stl-10,test,12,192.0,0.2699386503067485,1,0.2699386503067485,0
13208,stl-10,test,12,192.0,0.5692307692307692,2,0.5692307692307692,0
13209,stl-10,test,12,192.0,0.2702702702702703,3,0.2702702702702703,0
13210,stl-10,test,12,192.0,0.3844011142061281,4,0.3844011142061281,0
13211,stl-10,test,12,192.0,0.14906832298136646,5,0.14906832298136646,0
13212,stl-10,test,12,192.0,0.300578034682081,6,0.300578034682081,0
13213,stl-10,test,12,192.0,0.2841530054644809,7,0.2841530054644809,0
13214,stl-10,test,12,192.0,0.6511627906976744,8,0.6511627906976744,0
13215,stl-10,test,12,192.0,0.3310344827586207,9,0.3310344827586207,0
